timestamp,x,y,z
1673588671.922,0.632726,0.494783,0.094978
1673588671.932,0.793954,0.891142,0.767428
1673588671.942,0.167327,0.126940,0.445653
1673588671.952,0.733559,0.112513,0.387969
1673588671.962,0.759020,0.104034,0.871908
1673588671.972,0.827857,0.684523,0.076706
1673588671.982,0.983956,0.337471,0.705942
1673588671.992,0.948277,0.311866,0.966757
1673588672.002,0.094693,0.670644,0.086109
1673588672.012,0.868590,0.679405,0.445596
1673588672.022,0.672294,0.142445,0.170324
1673588672.032,0.355985,0.972795,0.097905
1673588672.042,0.921267,0.475880,0.429302
1673588672.052,0.788399,0.141094,0.240646
1673588672.062,0.753645,0.137712,0.227801
1673588672.072,0.631482,0.345123,0.176148
1673588672.082,0.781863,0.755371,0.363374
1673588672.092,0.860212,0.787615,0.514672
1673588672.102,0.088424,0.553857,0.116932
1673588672.112,0.996305,0.719322,0.284874
1673588672.122,0.979303,0.580759,0.566759
1673588672.132,0.455392,0.054835,0.166951
1673588672.142,0.357502,0.725852,0.047050
1673588672.152,0.465499,0.631431,0.369259
1673588672.162,0.014444,0.031803,0.116119
1673588672.172,0.306978,0.876121,0.265857
1673588672.182,0.770404,0.736502,0.253774
1673588672.192,0.076514,0.673898,0.704358
1673588672.202,0.730532,0.009678,0.584542
1673588672.212,0.430480,0.181824,0.214141
1673588672.222,0.453346,0.047211,0.190885
1673588672.232,0.633096,0.865328,0.391339
1673588672.242,0.840796,0.676390,0.977824
1673588672.252,0.302854,0.994828,0.245111
1673588672.262,0.505169,0.506391,0.448387
1673588672.272,0.147820,0.686061,0.132530
1673588672.282,0.212212,0.150457,0.321702
1673588672.292,0.322487,0.591221,0.262142
1673588672.302,0.405389,0.130469,0.160845
1673588672.312,0.562986,0.647260,0.186684
1673588672.322,0.385518,0.429479,0.855171
1673588672.332,0.121248,0.948732,0.038320
1673588672.342,0.307909,0.463228,0.687780
1673588672.352,0.155181,0.773197,0.335256
1673588672.362,0.205414,0.173884,0.669365
1673588672.372,0.649496,0.449378,0.332311
1673588672.382,0.548844,0.945809,0.602750
1673588672.392,0.078386,0.678456,0.076041
1673588672.402,0.651545,0.036079,0.501332
1673588672.412,0.560826,0.155462,0.009708
1673588672.422,0.800440,0.609771,0.757273
1673588672.432,0.527307,0.959583,0.238788
1673588672.442,0.787951,0.343136,0.390825
1673588672.452,0.728087,0.481998,0.320627
1673588672.462,0.306796,0.070256,0.222218
1673588672.472,0.029802,0.046099,0.670152
1673588672.482,0.182123,0.423404,0.535673
1673588672.492,0.316865,0.234957,0.260167
1673588672.502,0.264748,0.781616,0.520887
1673588672.512,0.661992,0.785209,0.068954
1673588672.522,0.935132,0.142922,0.814530
1673588672.532,0.902889,0.373730,0.886420
1673588672.542,0.549720,0.094043,0.947090
1673588672.552,0.481298,0.240189,0.848157
1673588672.562,0.188452,0.759334,0.953699
1673588672.572,0.480800,0.354888,0.308329
1673588672.582,0.215386,0.473032,0.159634
1673588672.592,0.455000,0.346745,0.727030
1673588672.602,0.585330,0.353126,0.697559
1673588672.612,0.223527,0.860456,0.771221
1673588672.622,0.279685,0.329710,0.845445
1673588672.632,0.517400,0.780267,0.197347
1673588672.642,0.516026,0.311501,0.386477
1673588672.652,0.759800,0.849972,0.140361
1673588672.662,0.735886,0.320068,0.375358
1673588672.672,0.033497,0.694230,0.586469
1673588672.682,0.635588,0.994839,0.378697
1673588672.692,0.115505,0.471996,0.110527
1673588672.702,0.075499,0.378058,0.007047
1673588672.712,0.687433,0.276393,0.060462
1673588672.722,0.263565,0.178966,0.221698
1673588672.732,0.974514,0.533361,0.511878
1673588672.742,0.114159,0.427078,0.423723
1673588672.752,0.066827,0.632527,0.295189
1673588672.762,0.232312,0.237340,0.663147
1673588672.772,0.778025,0.907145,0.253764
1673588672.782,0.578808,0.400687,0.580477
1673588672.792,0.298530,0.011054,0.568907
1673588672.802,0.895554,0.417488,0.505316
1673588672.812,0.827952,0.455379,0.320466
1673588672.822,0.216965,0.198807,0.850634
1673588672.832,0.965894,0.261042,0.519559
1673588672.842,0.665071,0.979063,0.591988
1673588672.852,0.167256,0.261348,0.665757
1673588672.862,0.899068,0.213224,0.273036
1673588672.872,0.816534,0.543405,0.132466
1673588672.882,0.821509,0.123223,0.591555
1673588672.892,0.486248,0.600076,0.123763
1673588672.902,0.193814,0.465000,0.350714
1673588672.912,0.016423,0.507067,0.822118
1673588672.922,0.439979,0.617207,0.899863
1673588672.932,0.708992,0.274964,0.943439
1673588672.942,0.967916,0.319361,0.413941
1673588672.952,0.138205,0.517803,0.968330
1673588672.962,0.771922,0.284701,0.669654
1673588672.972,0.557033,0.957828,0.336993
1673588672.982,0.678873,0.254137,0.914271
1673588672.992,0.762422,0.077946,0.971913
1673588673.002,0.336902,0.064938,0.927001
1673588673.012,0.276272,0.610561,0.327386
1673588673.022,0.286003,0.677209,0.635731
1673588673.032,0.556529,0.291998,0.548165
1673588673.042,0.198258,0.982188,0.262301
1673588673.052,0.750873,0.994933,0.452998
1673588673.062,0.825514,0.178746,0.152059
1673588673.072,0.616828,0.335589,0.036555
1673588673.082,0.379982,0.662825,0.630087
1673588673.092,0.472417,0.945632,0.938274
1673588673.102,0.245021,0.016804,0.185601
1673588673.112,0.814979,0.096069,0.490463
1673588673.122,0.201707,0.768448,0.379203
1673588673.132,0.261945,0.551313,0.940619
1673588673.142,0.933696,0.073927,0.413162
1673588673.152,0.418493,0.442378,0.453185
1673588673.162,0.101263,0.377380,0.780450
1673588673.172,0.929875,0.341327,0.917060
1673588673.182,0.709708,0.949687,0.120760
1673588673.192,0.467865,0.163236,0.427174
1673588673.202,0.561825,0.541364,0.911252
1673588673.212,0.215548,0.814205,0.186185
1673588673.222,0.931436,0.340222,0.784854
1673588673.232,0.599696,0.725271,0.240732
1673588673.242,0.087746,0.477318,0.077466
1673588673.252,0.816850,0.583793,0.827482
1673588673.262,0.636530,0.519122,0.614694
1673588673.272,0.416712,0.104207,0.519428
1673588673.282,0.866695,0.490523,0.735033
1673588673.292,0.222494,0.978653,0.050739
1673588673.302,0.655584,0.336280,0.381899
1673588673.312,0.449730,0.345216,0.842356
1673588673.322,0.927743,0.417940,0.950672
1673588673.332,0.745471,0.278534,0.434858
1673588673.342,0.480284,0.584945,0.806237
1673588673.352,0.930485,0.341420,0.110155
1673588673.362,0.795562,0.649862,0.339343
1673588673.372,0.722157,0.181961,0.953641
1673588673.382,0.993913,0.148164,0.509903
1673588673.392,0.405646,0.735600,0.434527
1673588673.402,0.331053,0.255775,0.286299
1673588673.412,0.621147,0.825033,0.285361
1673588673.422,0.319591,0.229872,0.159466
1673588673.432,0.873674,0.932512,0.383935
1673588673.442,0.606213,0.977597,0.512566
1673588673.452,0.511891,0.017490,0.190629
1673588673.462,0.101555,0.899704,0.146781
1673588673.472,0.410205,0.134925,0.791745
1673588673.482,0.857107,0.818593,0.766618
1673588673.492,0.306493,0.997770,0.429315
1673588673.502,0.341270,0.548730,0.607991
1673588673.512,0.086514,0.237065,0.614438
1673588673.522,0.371171,0.242368,0.138870
1673588673.532,0.635396,0.565944,0.005943
1673588673.542,0.864711,0.782097,0.857885
1673588673.552,0.930976,0.489040,0.183931
1673588673.562,0.408486,0.824466,0.391271
1673588673.572,0.625538,0.977229,0.508535
1673588673.582,0.434125,0.558850,0.995375
1673588673.592,0.636233,0.043762,0.277569
1673588673.602,0.863282,0.714990,0.453933
1673588673.612,0.013933,0.573060,0.833119
1673588673.622,0.609764,0.136100,0.604444
1673588673.632,0.464752,0.449505,0.667691
1673588673.642,0.208984,0.510457,0.099724
1673588673.652,0.373301,0.322094,0.087884
1673588673.662,0.033407,0.440923,0.027542
1673588673.672,0.968090,0.941182,0.481418
1673588673.682,0.570331,0.402112,0.958457
1673588673.692,0.604380,0.647332,0.282485
1673588673.702,0.009680,0.575345,0.637517
1673588673.712,0.956888,0.916165,0.515449
1673588673.722,0.986611,0.431933,0.951981
1673588673.732,0.741228,0.612376,0.948698
1673588673.742,0.531972,0.023539,0.598702
1673588673.752,0.739156,0.031244,0.149402
1673588673.762,0.210955,0.244229,0.997892
1673588673.772,0.221354,0.741847,0.999794
1673588673.782,0.269439,0.700222,0.662817
1673588673.792,0.535218,0.730870,0.919421
1673588673.802,0.732320,0.006026,0.097578
1673588673.812,0.070386,0.787144,0.533997
1673588673.822,0.304689,0.485509,0.099860
1673588673.832,0.798700,0.326853,0.807377
1673588673.842,0.488209,0.292827,0.696851
1673588673.852,0.451722,0.168740,0.836695
1673588673.862,0.235860,0.882583,0.934266
1673588673.872,0.724159,0.410574,0.384675
1673588673.882,0.350771,0.495533,0.173525
1673588673.892,0.365385,0.403419,0.379127
1673588673.902,0.584560,0.780869,0.672357
1673588673.912,0.506797,0.117819,0.085060
1673588673.922,0.641924,0.100716,0.400768
1673588673.932,0.613808,0.402125,0.430353
1673588673.942,0.438630,0.813962,0.957040
1673588673.952,0.121259,0.566161,0.729844
1673588673.962,0.858921,0.165640,0.084009
1673588673.972,0.369503,0.259437,0.566435
1673588673.982,0.280013,0.114219,0.883592
1673588673.992,0.379807,0.197848,0.070313
1673588674.002,0.309174,0.692844,0.179864
1673588674.012,0.033539,0.946617,0.647678
1673588674.022,0.341064,0.007129,0.712929
1673588674.032,0.085276,0.284961,0.752521
1673588674.042,0.707189,0.353639,0.547808
1673588674.052,0.539901,0.266315,0.739170
1673588674.062,0.144941,0.394915,0.742916
1673588674.072,0.735409,0.456983,0.823047
1673588674.082,0.035371,0.512109,0.300551
1673588674.092,0.290594,0.320174,0.430362
1673588674.102,0.000672,0.888306,0.657211
1673588674.112,0.299366,0.169418,0.814030
1673588674.122,0.923207,0.784029,0.586516
1673588674.132,0.436076,0.252324,0.840961
1673588674.142,0.244654,0.589709,0.583999
1673588674.152,0.522541,0.665043,0.625247
1673588674.162,0.402786,0.265889,0.868334
1673588674.172,0.215092,0.711737,0.765933
1673588674.182,0.196423,0.208184,0.684407
1673588674.192,0.413752,0.012747,0.668136
1673588674.202,0.122094,0.678380,0.441743
1673588674.212,0.357632,0.705486,0.459121
1673588674.222,0.906628,0.867818,0.496994
1673588674.232,0.733948,0.603145,0.329983
1673588674.242,0.221495,0.474390,0.423302
1673588674.252,0.707150,0.353181,0.622762
1673588674.262,0.735100,0.672910,0.221101
1673588674.272,0.389964,0.721080,0.000103
1673588674.282,0.961752,0.095647,0.879649
1673588674.292,0.826466,0.976245,0.819171
1673588674.302,0.733188,0.231133,0.413151
1673588674.312,0.693496,0.925373,0.837565
1673588674.322,0.113119,0.816853,0.864593
1673588674.332,0.051676,0.152619,0.004203
1673588674.342,0.770740,0.160397,0.139556
1673588674.352,0.985855,0.793183,0.237160
1673588674.362,0.042102,0.719892,0.294490
1673588674.372,0.215125,0.267789,0.651613
1673588674.382,0.095172,0.744165,0.182228
1673588674.392,0.366662,0.089047,0.132968
1673588674.402,0.466711,0.456343,0.055125
1673588674.412,0.751558,0.136604,0.982616
1673588674.422,0.260629,0.024193,0.810528
1673588674.432,0.841091,0.136368,0.111862
1673588674.442,0.242182,0.298629,0.545593
1673588674.452,0.970163,0.541897,0.571201
1673588674.462,0.703491,0.457433,0.223327
1673588674.472,0.763726,0.624666,0.871803
1673588674.482,0.193850,0.039184,0.890091
1673588674.492,0.461456,0.070264,0.542143
1673588674.502,0.990512,0.346906,0.277516
1673588674.512,0.058014,0.472556,0.239542
1673588674.522,0.358950,0.393955,0.251984
1673588674.532,0.755957,0.693946,0.424525
1673588674.542,0.881371,0.205269,0.748265
1673588674.552,0.691071,0.033711,0.283693
1673588674.562,0.542118,0.164332,0.107690
1673588674.572,0.009455,0.422205,0.617247
1673588674.582,0.175309,0.603912,0.875407
1673588674.592,0.526601,0.920190,0.065861
1673588674.602,0.473721,0.981267,0.564718
1673588674.612,0.396690,0.253656,0.992195
1673588674.622,0.890552,0.607738,0.236766
1673588674.632,0.815368,0.425426,0.570813
1673588674.642,0.410447,0.600852,0.051245
1673588674.652,0.807975,0.392785,0.619382
1673588674.662,0.234479,0.228219,0.246341
1673588674.672,0.442824,0.368173,0.290159
1673588674.682,0.299821,0.147059,0.665319
1673588674.692,0.064416,0.533934,0.996955
1673588674.702,0.444326,0.050166,0.065260
1673588674.712,0.746453,0.277602,0.012575
1673588674.722,0.998613,0.714148,0.477334
1673588674.732,0.084635,0.664208,0.541523
1673588674.742,0.707540,0.847578,0.464788
1673588674.752,0.408859,0.632940,0.112109
1673588674.762,0.918755,0.520122,0.291440
1673588674.772,0.837021,0.570840,0.076950
1673588674.782,0.653466,0.543357,0.430559
1673588674.792,0.271017,0.380918,0.221500
1673588674.802,0.690626,0.016371,0.784352
1673588674.812,0.995431,0.921828,0.130656
1673588674.822,0.715379,0.374833,0.865739
1673588674.832,0.868972,0.870136,0.900593
1673588674.842,0.485785,0.468924,0.775247
1673588674.852,0.240003,0.705542,0.734619
1673588674.862,0.406021,0.298135,0.982566
1673588674.872,0.771642,0.023651,0.833890
1673588674.882,0.799433,0.882000,0.967281
1673588674.892,0.807961,0.261353,0.066044
1673588674.902,0.522192,0.752574,0.968949
1673588674.912,0.605506,0.853067,0.091968
1673588674.922,0.208595,0.071063,0.361320
1673588674.932,0.855141,0.078743,0.813773
1673588674.942,0.953870,0.207673,0.302263
1673588674.952,0.418430,0.700729,0.516474
1673588674.962,0.355660,0.748195,0.250704
1673588674.972,0.144042,0.863253,0.700956
1673588674.982,0.434974,0.365220,0.964288
1673588674.992,0.163156,0.916690,0.913321
1673588675.002,0.596191,0.793033,0.145760
1673588675.012,0.156160,0.907578,0.645746
1673588675.022,0.216561,0.564322,0.050166
1673588675.032,0.548111,0.840174,0.930814
1673588675.042,0.942912,0.177187,0.574018
1673588675.052,0.030877,0.546557,0.200637
1673588675.062,0.096727,0.472546,0.461133
1673588675.072,0.379236,0.707508,0.823338
1673588675.082,0.081395,0.855210,0.915002
1673588675.092,0.686620,0.947109,0.600936
1673588675.102,0.832188,0.642587,0.542634
1673588675.112,0.622594,0.606389,0.704815
1673588675.122,0.822773,0.553736,0.366897
1673588675.132,0.330024,0.513413,0.773964
1673588675.142,0.955627,0.618138,0.850471
1673588675.152,0.159920,0.058534,0.792846
1673588675.162,0.206649,0.457335,0.674527
1673588675.172,0.424700,0.712151,0.634389
1673588675.182,0.603153,0.043106,0.228747
1673588675.192,0.075906,0.094562,0.348732
1673588675.202,0.971144,0.560400,1.000000
1673588675.212,0.810923,0.909081,0.245403
1673588675.222,0.605511,0.678205,0.696149
1673588675.232,0.324824,0.195366,0.827641
1673588675.242,0.501106,0.820270,0.112017
1673588675.252,0.656337,0.200212,0.269845
1673588675.262,0.452719,0.380951,0.421598
1673588675.272,0.309659,0.634117,0.212686
1673588675.282,0.382767,0.578084,0.559810
1673588675.292,0.944547,0.872889,0.097776
1673588675.302,0.595479,0.391891,0.042336
1673588675.312,0.938102,0.517583,0.193799
1673588675.322,0.271299,0.643563,0.212156
1673588675.332,0.317893,0.970705,0.191611
1673588675.342,0.305168,0.483477,0.383256
1673588675.352,0.719067,0.230042,0.547884
1673588675.362,0.316358,0.580606,0.418209
1673588675.372,0.954081,0.610071,0.682898
1673588675.382,0.400499,0.533285,0.055648
1673588675.392,0.666128,0.605765,0.667665
1673588675.402,0.347852,0.957810,0.772255
1673588675.412,0.912921,0.811434,0.269198
1673588675.422,0.193320,0.208569,0.923184
1673588675.432,0.551429,0.340653,0.079459
1673588675.442,0.137008,0.167857,0.916763
1673588675.452,0.677600,0.463244,0.506880
1673588675.462,0.431228,0.164294,0.310077
1673588675.472,0.262820,0.490620,0.772826
1673588675.482,0.266409,0.461516,0.353346
1673588675.492,0.592584,0.952985,0.328359
1673588675.502,0.269823,0.414851,0.119713
1673588675.512,0.359416,0.733451,0.492925
1673588675.522,0.968828,0.061020,0.213020
1673588675.532,0.580275,0.482802,0.665971
1673588675.542,0.011693,0.530727,0.439939
1673588675.552,0.641898,0.886756,0.773644
1673588675.562,0.496259,0.345775,0.975060
1673588675.572,0.559084,0.441022,0.438635
1673588675.582,0.969984,0.377414,0.375983
1673588675.592,0.162935,0.408487,0.443954
1673588675.602,0.811512,0.905509,0.388974
1673588675.612,0.876248,0.980882,0.914074
1673588675.622,0.581552,0.352757,0.973656
1673588675.632,0.536289,0.629407,0.689675
1673588675.642,0.612624,0.562567,0.961675
1673588675.652,0.584817,0.463533,0.821671
1673588675.662,0.126083,0.756030,0.219033
1673588675.672,0.467279,0.668270,0.900021
1673588675.682,0.161543,0.748087,0.300944
1673588675.692,0.923716,0.930712,0.867836
1673588675.702,0.897353,0.809581,0.000404
1673588675.712,0.498629,0.199931,0.455299
1673588675.722,0.836879,0.046697,0.285241
1673588675.732,0.215347,0.662630,0.385424
1673588675.742,0.928401,0.653717,0.963871
1673588675.752,0.437286,0.640783,0.475366
1673588675.762,0.945855,0.142132,0.999254
1673588675.772,0.390939,0.467915,0.750479
1673588675.782,0.068713,0.219291,0.721366
1673588675.792,0.313091,0.075004,0.735990
1673588675.802,0.450032,0.309073,0.025803
1673588675.812,0.191741,0.063038,0.629767
1673588675.822,0.287402,0.986219,0.181038
1673588675.832,0.834462,0.238494,0.725493
1673588675.842,0.226414,0.903235,0.806998
1673588675.852,0.235767,0.000971,0.964034
1673588675.862,0.102135,0.699461,0.014099
1673588675.872,0.165687,0.540739,0.253213
1673588675.882,0.135244,0.698241,0.708819
1673588675.892,0.373931,0.722416,0.671716
1673588675.902,0.139461,0.373967,0.352336
1673588675.912,0.238769,0.568446,0.605706
1673588675.922,0.046491,0.437478,0.438816
1673588675.932,0.222268,0.342363,0.014237
1673588675.942,0.690521,0.265193,0.747673
1673588675.952,0.084852,0.085109,0.052217
1673588675.962,0.510143,0.182664,0.687428
1673588675.972,0.756216,0.494823,0.602145
1673588675.982,0.335642,0.863250,0.747498
1673588675.992,0.396568,0.985615,0.219770
1673588676.002,0.143898,0.476412,0.128714
1673588676.012,0.952604,0.674241,0.066176
1673588676.022,0.413009,0.138358,0.441711
1673588676.032,0.039631,0.309408,0.749049
1673588676.042,0.954773,0.557730,0.623840
1673588676.052,0.006417,0.175398,0.015844
1673588676.062,0.637181,0.655550,0.541640
1673588676.072,0.445781,0.941711,0.129353
1673588676.082,0.388022,0.890020,0.287545
1673588676.092,0.260910,0.135196,0.076775
1673588676.102,0.653723,0.154899,0.501667
1673588676.112,0.041039,0.405093,0.580118
1673588676.122,0.376217,0.476608,0.311211
1673588676.132,0.658764,0.210819,0.104504
1673588676.142,0.179667,0.992725,0.084092
1673588676.152,0.770887,0.996721,0.065275
1673588676.162,0.296967,0.222349,0.845959
1673588676.172,0.734693,0.235473,0.090156
1673588676.182,0.893387,0.695124,0.406323
1673588676.192,0.710015,0.094932,0.905336
1673588676.202,0.447868,0.507932,0.354716
1673588676.212,0.691835,0.144555,0.467481
1673588676.222,0.929287,0.791129,0.171352
1673588676.232,0.132645,0.449941,0.372040
1673588676.242,0.116961,0.196292,0.615110
1673588676.252,0.207694,0.741523,0.059387
1673588676.262,0.460389,0.408560,0.576377
1673588676.272,0.365262,0.769383,0.180245
1673588676.282,0.509679,0.868295,0.150911
1673588676.292,0.851111,0.346714,0.838585
1673588676.302,0.777755,0.269133,0.982715
1673588676.312,0.214450,0.877055,0.294836
1673588676.322,0.881415,0.248750,0.864142
1673588676.332,0.437647,0.854341,0.907229
1673588676.342,0.124967,0.119831,0.708874
1673588676.352,0.909302,0.044873,0.735095
1673588676.362,0.930126,0.790380,0.714605
1673588676.372,0.560704,0.449593,0.687889
1673588676.382,0.570337,0.777386,0.607305
1673588676.392,0.563882,0.078625,0.115186
1673588676.402,0.954681,0.413812,0.992752
1673588676.412,0.947638,0.409682,0.689538
1673588676.422,0.517071,0.131266,0.874382
1673588676.432,0.035527,0.570700,0.216058
1673588676.442,0.983235,0.359445,0.598300
1673588676.452,0.942204,0.980365,0.382589
1673588676.462,0.508900,0.443874,0.614360
1673588676.472,0.713133,0.220382,0.507002
1673588676.482,0.838841,0.154216,0.653385
1673588676.492,0.648166,0.860510,0.865895
1673588676.502,0.004861,0.906585,0.644067
1673588676.512,0.731109,0.033646,0.940693
1673588676.522,0.848054,0.255273,0.191557
1673588676.532,0.415316,0.275307,0.611740
1673588676.542,0.664457,0.692517,0.397549
1673588676.552,0.652189,0.496226,0.614714
1673588676.562,0.456598,0.566104,0.831182
1673588676.572,0.545209,0.504666,0.458332
1673588676.582,0.191919,0.243094,0.562822
1673588676.592,0.400038,0.179900,0.041947
1673588676.602,0.080094,0.222940,0.108864
1673588676.612,0.517209,0.269930,0.766123
1673588676.622,0.320585,0.987603,0.032683
1673588676.632,0.478678,0.486524,0.729621
1673588676.642,0.515249,0.307169,0.902937
1673588676.652,0.893410,0.598576,0.093410
1673588676.662,0.647154,0.063818,0.321391
1673588676.672,0.340784,0.536637,0.308485
1673588676.682,0.876276,0.556355,0.475517
1673588676.692,0.384323,0.606463,0.956036
1673588676.702,0.763339,0.023106,0.465799
1673588676.712,0.434736,0.417342,0.367112
1673588676.722,0.566879,0.524498,0.588253
1673588676.732,0.347604,0.562791,0.455975
1673588676.742,0.618878,0.344390,0.132154
1673588676.752,0.718482,0.763917,0.539716
1673588676.762,0.562094,0.258800,0.926787
1673588676.772,0.798709,0.001548,0.513089
1673588676.782,0.619026,0.271790,0.582077
1673588676.792,0.821435,0.254682,0.081947
1673588676.802,0.663931,0.714158,0.718278
1673588676.812,0.824257,0.615101,0.988111
1673588676.822,0.890492,0.644603,0.445054
1673588676.832,0.387708,0.558169,0.290368
1673588676.842,0.040551,0.280406,0.834114
1673588676.852,0.753390,0.639725,0.948877
1673588676.862,0.850858,0.674037,0.857608
1673588676.872,0.360838,0.646972,0.094425
1673588676.882,0.771351,0.746244,0.533520
1673588676.892,0.578171,0.352006,0.134135
1673588676.902,0.593814,0.028444,0.779551
1673588676.912,0.271326,0.414327,0.643585
1673588676.922,0.169920,0.327658,0.864851
1673588676.932,0.617666,0.174296,0.389892
1673588676.942,0.323208,0.542953,0.810872
1673588676.952,0.452630,0.166497,0.482690
1673588676.962,0.077466,0.711943,0.050996
1673588676.972,0.202814,0.099511,0.882172
1673588676.982,0.774666,0.375953,0.111992
1673588676.992,0.556893,0.804445,0.981168
1673588677.002,0.365070,0.539513,0.234753
1673588677.012,0.313166,0.890785,0.183883
1673588677.022,0.374568,0.159146,0.721011
1673588677.032,0.215051,0.238917,0.262113
1673588677.042,0.977378,0.164948,0.009510
1673588677.052,0.672012,0.017557,0.716319
1673588677.062,0.745044,0.991417,0.233480
1673588677.072,0.165746,0.168208,0.697384
1673588677.082,0.380148,0.425318,0.513923
1673588677.092,0.873643,0.294207,0.517518
1673588677.102,0.382094,0.435231,0.674448
1673588677.112,0.497436,0.373343,0.340766
1673588677.122,0.034888,0.878222,0.886111
1673588677.132,0.792147,0.722415,0.198837
1673588677.142,0.094740,0.998210,0.783587
1673588677.152,0.665557,0.153352,0.716518
1673588677.162,0.457395,0.370928,0.644683
1673588677.172,0.927513,0.127157,0.729658
1673588677.182,0.363240,0.942547,0.310048
1673588677.192,0.103138,0.984083,0.241993
1673588677.202,0.953885,0.258083,0.324592
1673588677.212,0.556030,0.432299,0.323134
1673588677.222,0.153017,0.848853,0.394514
1673588677.232,0.079074,0.087905,0.314012
1673588677.242,0.362717,0.896289,0.546595
1673588677.252,0.203826,0.326838,0.746687
1673588677.262,0.723064,0.197729,0.729188
1673588677.272,0.407559,0.549387,0.307218
1673588677.282,0.469296,0.896735,0.787501
1673588677.292,0.373938,0.603224,0.725997
1673588677.302,0.360567,0.570196,0.810260
1673588677.312,0.007903,0.207533,0.411062
1673588677.322,0.993911,0.919237,0.982067
1673588677.332,0.747453,0.517478,0.886977
1673588677.342,0.348827,0.075338,0.845573
1673588677.352,0.084977,0.599331,0.668471
1673588677.362,0.196424,0.253137,0.816816
1673588677.372,0.904545,0.995003,0.011647
1673588677.382,0.739810,0.846640,0.771653
1673588677.392,0.632774,0.051700,0.832522
1673588677.402,0.752123,0.843202,0.966130
1673588677.412,0.131646,0.007228,0.140818
1673588677.422,0.374010,0.579542,0.868082
1673588677.432,0.384280,0.827684,0.264452
1673588677.442,0.948641,0.090213,0.489983
1673588677.452,0.903142,0.892728,0.129185
1673588677.462,0.418389,0.665564,0.961135
1673588677.472,0.442988,0.035390,0.934266
1673588677.482,0.672085,0.318140,0.671580
1673588677.492,0.580915,0.866446,0.669262
1673588677.502,0.877601,0.797685,0.621577
1673588677.512,0.435160,0.543046,0.391239
1673588677.522,0.295018,0.929593,0.336851
1673588677.532,0.529702,0.329031,0.110091
1673588677.542,0.714969,0.520188,0.541345
1673588677.552,0.995516,0.976627,0.427642
1673588677.562,0.602371,0.193987,0.773579
1673588677.572,0.644844,0.494932,0.717603
1673588677.582,0.155669,0.320016,0.098395
1673588677.592,0.909529,0.974853,0.619964
1673588677.602,0.239197,0.191691,0.465720
1673588677.612,0.834746,0.001316,0.323938
1673588677.622,0.180861,0.628988,0.949987
1673588677.632,0.696041,0.157299,0.780496
1673588677.642,0.242269,0.217557,0.920297
1673588677.652,0.393047,0.584039,0.568925
1673588677.662,0.810225,0.428967,0.823911
1673588677.672,0.811746,0.020461,0.311003
1673588677.682,0.215248,0.733396,0.103590
1673588677.692,0.981568,0.465234,0.209244
1673588677.702,0.743949,0.928729,0.246816
1673588677.712,0.761137,0.438422,0.275699
1673588677.722,0.051526,0.985827,0.653378
1673588677.732,0.751459,0.093252,0.716506
1673588677.742,0.727163,0.690088,0.423471
1673588677.752,0.261552,0.124348,0.239347
1673588677.762,0.444650,0.128440,0.860968
1673588677.772,0.893316,0.759382,0.434357
1673588677.782,0.630480,0.051235,0.986377
1673588677.792,0.531634,0.946026,0.294410
1673588677.802,0.610205,0.732752,0.153937
1673588677.812,0.187429,0.044156,0.127334
1673588677.822,0.557401,0.309942,0.989058
1673588677.832,0.225994,0.218260,0.987134
1673588677.842,0.793407,0.121874,0.739623
1673588677.852,0.033217,0.350814,0.086893
1673588677.862,0.115552,0.330635,0.680609
1673588677.872,0.119956,0.160600,0.783546
1673588677.882,0.139432,0.334837,0.053474
1673588677.892,0.155800,0.182764,0.431378
1673588677.902,0.969999,0.842571,0.523410
1673588677.912,0.387081,0.923864,0.535635
1673588677.922,0.704526,0.449831,0.018426
1673588677.932,0.295840,0.518649,0.570397
1673588677.942,0.460252,0.610172,0.653366
1673588677.952,0.339833,0.004425,0.004442
1673588677.962,0.170324,0.167308,0.743055
1673588677.972,0.698756,0.714892,0.908289
1673588677.982,0.840224,0.176271,0.214429
1673588677.992,0.603316,0.226016,0.376071
1673588678.002,0.419344,0.231710,0.261067
1673588678.012,0.861256,0.087812,0.045029
1673588678.022,0.832893,0.534507,0.483352
1673588678.032,0.753308,0.287163,0.540621
1673588678.042,0.115117,0.849769,0.290877
1673588678.052,0.936800,0.048269,0.909313
1673588678.062,0.014500,0.570911,0.838716
1673588678.072,0.159796,0.568794,0.747612
1673588678.082,0.364890,0.503631,0.295087
1673588678.092,0.510813,0.578976,0.517158
1673588678.102,0.626788,0.558777,0.353333
1673588678.112,0.616929,0.395103,0.640972
1673588678.122,0.287976,0.733475,0.750382
1673588678.132,0.174033,0.287659,0.296639
1673588678.142,0.479692,0.463456,0.042865
1673588678.152,0.319109,0.260160,0.126855
1673588678.162,0.280428,0.004753,0.281875
1673588678.172,0.693566,0.808396,0.737797
1673588678.182,0.518769,0.158555,0.003930
1673588678.192,0.803376,0.955536,0.705124
1673588678.202,0.595030,0.111425,0.871913
1673588678.212,0.873753,0.867864,0.931164
1673588678.222,0.091368,0.094587,0.864246
1673588678.232,0.370489,0.549492,0.099315
1673588678.242,0.290510,0.172916,0.769062
1673588678.252,0.333617,0.393234,0.609872
1673588678.262,0.653617,0.471248,0.319868
